Datetime,Open,High,Low,Close
2020-09-14 21:46:00,1.28471,1.28471,1.28471,1.28471
2020-09-14 21:47:00,1.28471,1.28471,1.28471,1.28471
2020-09-14 21:48:00,1.28471,1.28471,1.28471,1.28471
2020-09-14 21:49:00,1.28471,1.28471,1.28471,1.28471
2020-09-14 21:50:00,1.28471,1.28471,1.28471,1.28471
2020-09-14 21:51:00,1.28471,1.2848,1.28468,1.28478
2020-09-14 21:52:00,1.28478,1.28478,1.28474,1.28478
2020-09-14 21:53:00,1.28478,1.28478,1.28474,1.28478
2020-09-14 21:54:00,1.28478,1.28479,1.28478,1.28479
2020-09-14 21:55:00,1.28479,1.28479,1.28478,1.28478
2020-09-14 21:56:00,1.28478,1.28495,1.28477,1.28492
2020-09-14 21:57:00,1.28492,1.28495,1.28476,1.28491
2020-09-14 21:58:00,1.28491,1.28491,1.28469,1.28471
2020-09-14 21:59:00,1.28471,1.28471,1.2847,1.2847
2020-09-14 22:00:00,1.2847,1.28504,1.28469,1.28477
2020-09-14 22:01:00,1.28477,1.28484,1.28474,1.2848
2020-09-14 22:02:00,1.2848,1.28484,1.2848,1.28482
2020-09-14 22:03:00,1.28482,1.28484,1.28479,1.28483
2020-09-14 22:04:00,1.28483,1.28487,1.28478,1.28486
2020-09-14 22:05:00,1.28486,1.28487,1.28479,1.2848
2020-09-14 22:06:00,1.2848,1.28482,1.2848,1.2848
2020-09-14 22:07:00,1.2848,1.28485,1.28479,1.28484
2020-09-14 22:08:00,1.28484,1.28484,1.28478,1.28478
2020-09-14 22:09:00,1.28478,1.28478,1.28477,1.28478
2020-09-14 22:10:00,1.28478,1.2849,1.28477,1.28478
2020-09-14 22:11:00,1.28478,1.28493,1.28477,1.2849
2020-09-14 22:12:00,1.2849,1.28492,1.28489,1.28491
2020-09-14 22:13:00,1.28491,1.28491,1.28491,1.28491
2020-09-14 22:14:00,1.28491,1.28491,1.2848,1.2848
2020-09-14 22:15:00,1.2848,1.28482,1.2848,1.2848
2020-09-14 22:16:00,1.2848,1.28483,1.2848,1.28482
2020-09-14 22:17:00,1.28482,1.28485,1.2848,1.28484
2020-09-14 22:18:00,1.28484,1.28491,1.28484,1.28488
2020-09-14 22:19:00,1.28488,1.28489,1.28477,1.28483
2020-09-14 22:20:00,1.28483,1.28488,1.28479,1.28485
2020-09-14 22:21:00,1.28485,1.28486,1.28483,1.28485
2020-09-14 22:22:00,1.28485,1.28504,1.28485,1.28499
2020-09-14 22:23:00,1.28499,1.28499,1.28497,1.28497
2020-09-14 22:24:00,1.28497,1.28505,1.28497,1.28501
2020-09-14 22:25:00,1.28501,1.28501,1.28499,1.28501
2020-09-14 22:26:00,1.28501,1.28501,1.28499,1.285
2020-09-14 22:27:00,1.285,1.285,1.28492,1.28494
2020-09-14 22:28:00,1.28494,1.28495,1.28494,1.28495
2020-09-14 22:29:00,1.28495,1.28495,1.28494,1.28495
2020-09-14 22:30:00,1.28495,1.28508,1.28495,1.28501
2020-09-14 22:31:00,1.28501,1.28501,1.28491,1.28492
2020-09-14 22:32:00,1.28492,1.28493,1.28492,1.28492
2020-09-14 22:33:00,1.28492,1.28493,1.28492,1.28492
2020-09-14 22:34:00,1.28492,1.28496,1.28492,1.28496
2020-09-14 22:35:00,1.28496,1.28496,1.28494,1.28495
2020-09-14 22:36:00,1.28495,1.28506,1.28495,1.28503
2020-09-14 22:37:00,1.28503,1.28504,1.285,1.28501
2020-09-14 22:38:00,1.28501,1.28504,1.28501,1.28503
2020-09-14 22:39:00,1.28503,1.28506,1.28502,1.28504
2020-09-14 22:40:00,1.28504,1.28504,1.28501,1.28501
2020-09-14 22:41:00,1.28501,1.28504,1.28495,1.28501
2020-09-14 22:42:00,1.28501,1.28502,1.285,1.285
2020-09-14 22:43:00,1.285,1.28502,1.285,1.28501
2020-09-14 22:44:00,1.28501,1.28502,1.28501,1.28501
2020-09-14 22:45:00,1.28501,1.28505,1.285,1.285
2020-09-14 22:46:00,1.285,1.285,1.285,1.285
2020-09-14 22:47:00,1.285,1.28503,1.285,1.28502
2020-09-14 22:48:00,1.28502,1.28502,1.28502,1.28502
2020-09-14 22:49:00,1.28502,1.28504,1.28502,1.28504
2020-09-14 22:50:00,1.28504,1.28504,1.28498,1.28498
2020-09-14 22:51:00,1.28498,1.28503,1.28498,1.28503
2020-09-14 22:52:00,1.28503,1.28514,1.28503,1.28514
2020-09-14 22:53:00,1.28514,1.28515,1.28514,1.28514
2020-09-14 22:54:00,1.28514,1.28515,1.28514,1.28514
2020-09-14 22:55:00,1.28514,1.28515,1.28514,1.28515
2020-09-14 22:56:00,1.28515,1.28519,1.28514,1.28515
2020-09-14 22:57:00,1.28515,1.28515,1.28515,1.28515
2020-09-14 22:58:00,1.28515,1.28515,1.28515,1.28515
2020-09-14 22:59:00,1.28515,1.28515,1.28509,1.2851
2020-09-14 23:00:00,1.2851,1.28522,1.28508,1.28512
2020-09-14 23:01:00,1.28512,1.28512,1.28504,1.28509
2020-09-14 23:02:00,1.28509,1.28511,1.28502,1.28503
2020-09-14 23:03:00,1.28503,1.28506,1.28503,1.28505
2020-09-14 23:04:00,1.28505,1.28506,1.28505,1.28506
2020-09-14 23:05:00,1.28506,1.28511,1.28506,1.28508
2020-09-14 23:06:00,1.28508,1.28508,1.28506,1.28506
2020-09-14 23:07:00,1.28506,1.28508,1.285,1.285
2020-09-14 23:08:00,1.285,1.285,1.285,1.285
2020-09-14 23:09:00,1.285,1.28505,1.28482,1.28482
2020-09-14 23:10:00,1.28482,1.2849,1.2848,1.28489
2020-09-14 23:11:00,1.28489,1.2849,1.28488,1.28488
2020-09-14 23:12:00,1.28488,1.28489,1.28488,1.28489
2020-09-14 23:13:00,1.28489,1.28491,1.28486,1.28486
2020-09-14 23:14:00,1.28486,1.2849,1.2848,1.2848
2020-09-14 23:15:00,1.2848,1.28492,1.2848,1.2848
2020-09-14 23:16:00,1.2848,1.2848,1.28456,1.28459
2020-09-14 23:17:00,1.28459,1.28459,1.28453,1.28454
2020-09-14 23:18:00,1.28454,1.28455,1.2845,1.28452
2020-09-14 23:19:00,1.28452,1.28453,1.2845,1.28452
2020-09-14 23:20:00,1.28452,1.28458,1.28451,1.28455
2020-09-14 23:21:00,1.28455,1.28462,1.28455,1.28459
2020-09-14 23:22:00,1.28459,1.28461,1.28457,1.28461
2020-09-14 23:23:00,1.28461,1.28462,1.28455,1.28456
2020-09-14 23:24:00,1.28456,1.28461,1.28456,1.2846
2020-09-14 23:25:00,1.2846,1.2846,1.28459,1.28459
2020-09-14 23:26:00,1.28459,1.2846,1.28459,1.2846
2020-09-14 23:27:00,1.2846,1.2846,1.28456,1.28456
2020-09-14 23:28:00,1.28456,1.28461,1.28456,1.28461
2020-09-14 23:29:00,1.28461,1.28461,1.28461,1.28461
2020-09-14 23:30:00,1.28461,1.28461,1.28459,1.28461
2020-09-14 23:31:00,1.28461,1.28468,1.28461,1.28464
2020-09-14 23:32:00,1.28464,1.28464,1.2846,1.28462
2020-09-14 23:33:00,1.28462,1.28477,1.28462,1.28477
2020-09-14 23:34:00,1.28477,1.28486,1.28475,1.28486
2020-09-14 23:35:00,1.28486,1.2849,1.28486,1.28487
2020-09-14 23:36:00,1.28487,1.28487,1.28485,1.28485
2020-09-14 23:37:00,1.28485,1.28485,1.28483,1.28485
2020-09-14 23:38:00,1.28485,1.28494,1.28484,1.28494
2020-09-14 23:39:00,1.28494,1.28497,1.28494,1.28495
2020-09-14 23:40:00,1.28495,1.28498,1.28492,1.28492
2020-09-14 23:41:00,1.28492,1.28492,1.28485,1.28488
2020-09-14 23:42:00,1.28488,1.28488,1.28485,1.28488
2020-09-14 23:43:00,1.28488,1.28488,1.28488,1.28488
2020-09-14 23:44:00,1.28488,1.28488,1.28486,1.28486
2020-09-14 23:45:00,1.28486,1.28492,1.28486,1.28491
2020-09-14 23:46:00,1.28491,1.28491,1.2849,1.28491
2020-09-14 23:47:00,1.28491,1.28491,1.2849,1.2849
2020-09-14 23:48:00,1.2849,1.28493,1.2849,1.28493
2020-09-14 23:49:00,1.28493,1.28493,1.2849,1.2849
2020-09-14 23:50:00,1.2849,1.2849,1.28485,1.28488
2020-09-14 23:51:00,1.28488,1.28491,1.28485,1.28491
2020-09-14 23:52:00,1.28491,1.28494,1.2849,1.28493
2020-09-14 23:53:00,1.28493,1.28493,1.28491,1.28491
2020-09-14 23:54:00,1.28491,1.28492,1.2849,1.28492
2020-09-14 23:55:00,1.28492,1.28494,1.28491,1.28491
2020-09-14 23:56:00,1.28491,1.28495,1.28485,1.28485
2020-09-14 23:57:00,1.28485,1.28489,1.28484,1.28486
2020-09-14 23:58:00,1.28486,1.2849,1.28484,1.28489
2020-09-14 23:59:00,1.28489,1.2849,1.2848,1.28485
2020-09-15 00:00:00,1.28485,1.28487,1.28447,1.28459
2020-09-15 00:01:00,1.28459,1.28475,1.28456,1.28474
2020-09-15 00:02:00,1.28474,1.28503,1.28473,1.28495
2020-09-15 00:03:00,1.28495,1.28502,1.28495,1.28501
2020-09-15 00:04:00,1.28501,1.28506,1.28498,1.28506
2020-09-15 00:05:00,1.28506,1.28506,1.28494,1.285
2020-09-15 00:06:00,1.285,1.28506,1.285,1.28502
2020-09-15 00:07:00,1.28502,1.28505,1.285,1.285
2020-09-15 00:08:00,1.285,1.28502,1.28483,1.28498
2020-09-15 00:09:00,1.28498,1.28498,1.28468,1.28471
2020-09-15 00:10:00,1.28471,1.28471,1.28449,1.28459
2020-09-15 00:11:00,1.28459,1.28469,1.28457,1.28467
2020-09-15 00:12:00,1.28467,1.28473,1.28462,1.28468
2020-09-15 00:13:00,1.28468,1.28469,1.2845,1.28461
2020-09-15 00:14:00,1.28461,1.28471,1.28451,1.28461
2020-09-15 00:15:00,1.28461,1.28465,1.28448,1.28448
2020-09-15 00:16:00,1.28448,1.28451,1.28441,1.28442
2020-09-15 00:17:00,1.28442,1.28451,1.28441,1.2845
2020-09-15 00:18:00,1.2845,1.28453,1.28439,1.28449
2020-09-15 00:19:00,1.28449,1.28451,1.2844,1.28447
2020-09-15 00:20:00,1.28447,1.28447,1.2842,1.2842
2020-09-15 00:21:00,1.2842,1.28435,1.2842,1.28432
2020-09-15 00:22:00,1.28432,1.28435,1.28427,1.28427
2020-09-15 00:23:00,1.28427,1.28432,1.28392,1.28399
2020-09-15 00:24:00,1.28399,1.28404,1.28387,1.28394
2020-09-15 00:25:00,1.28394,1.28407,1.28385,1.28392
2020-09-15 00:26:00,1.28392,1.28399,1.28389,1.28397
2020-09-15 00:27:00,1.28397,1.284,1.28392,1.28397
2020-09-15 00:28:00,1.28397,1.28407,1.28395,1.28401
2020-09-15 00:29:00,1.28401,1.28411,1.28401,1.2841
2020-09-15 00:30:00,1.2841,1.28416,1.2841,1.28411
2020-09-15 00:31:00,1.28411,1.28413,1.2841,1.2841
2020-09-15 00:32:00,1.2841,1.28414,1.2841,1.28412
2020-09-15 00:33:00,1.28412,1.28412,1.28399,1.28405
2020-09-15 00:34:00,1.28405,1.28413,1.284,1.2841
2020-09-15 00:35:00,1.2841,1.28417,1.28401,1.28415
2020-09-15 00:36:00,1.28415,1.28427,1.28414,1.28423
2020-09-15 00:37:00,1.28423,1.28438,1.28398,1.28401
2020-09-15 00:38:00,1.28401,1.28416,1.28399,1.28415
2020-09-15 00:39:00,1.28415,1.2842,1.2841,1.2841
2020-09-15 00:40:00,1.2841,1.28414,1.28409,1.28414
2020-09-15 00:41:00,1.28414,1.28415,1.28408,1.28413
2020-09-15 00:42:00,1.28413,1.28413,1.284,1.28404
2020-09-15 00:43:00,1.28404,1.28411,1.28401,1.28405
2020-09-15 00:44:00,1.28405,1.28417,1.28401,1.28408
2020-09-15 00:45:00,1.28408,1.28411,1.28379,1.28379
2020-09-15 00:46:00,1.28379,1.28382,1.28369,1.28378
2020-09-15 00:47:00,1.28378,1.28382,1.28366,1.28368
2020-09-15 00:48:00,1.28368,1.28371,1.2836,1.28366
2020-09-15 00:49:00,1.28366,1.28371,1.28354,1.2836
2020-09-15 00:50:00,1.2836,1.28365,1.28353,1.28357
2020-09-15 00:51:00,1.28357,1.2836,1.28341,1.28345
2020-09-15 00:52:00,1.28345,1.28407,1.28345,1.28395
2020-09-15 00:53:00,1.28395,1.28395,1.28374,1.2838
2020-09-15 00:54:00,1.2838,1.2839,1.28362,1.28389
2020-09-15 00:55:00,1.28389,1.28395,1.2835,1.2835
2020-09-15 00:56:00,1.2835,1.2835,1.28328,1.28335
2020-09-15 00:57:00,1.28335,1.28343,1.2833,1.28341
2020-09-15 00:58:00,1.28341,1.28341,1.28326,1.2833
2020-09-15 00:59:00,1.2833,1.28357,1.28328,1.28357
2020-09-15 01:00:00,1.28357,1.28362,1.28316,1.28342
2020-09-15 01:01:00,1.28342,1.28366,1.28341,1.2835
2020-09-15 01:02:00,1.2835,1.28351,1.28338,1.28342
2020-09-15 01:03:00,1.28342,1.28343,1.28329,1.28331
2020-09-15 01:04:00,1.28331,1.28333,1.28278,1.28301
2020-09-15 01:05:00,1.28301,1.2831,1.28261,1.28265
2020-09-15 01:06:00,1.28265,1.28267,1.28199,1.28212
2020-09-15 01:07:00,1.28212,1.2824,1.28208,1.28215
2020-09-15 01:08:00,1.28215,1.28232,1.28205,1.28208
2020-09-15 01:09:00,1.28208,1.28213,1.28207,1.2821
2020-09-15 01:10:00,1.2821,1.28225,1.28208,1.28211
2020-09-15 01:11:00,1.28211,1.28214,1.2821,1.28213
2020-09-15 01:12:00,1.28213,1.28227,1.28208,1.28224
2020-09-15 01:13:00,1.28224,1.28234,1.28224,1.28231
2020-09-15 01:14:00,1.28231,1.28232,1.28189,1.28194
2020-09-15 01:15:00,1.28194,1.2821,1.28144,1.28159
2020-09-15 01:16:00,1.28159,1.28203,1.28157,1.28196
2020-09-15 01:17:00,1.28196,1.28196,1.28166,1.28171
2020-09-15 01:18:00,1.28171,1.28203,1.2817,1.28203
2020-09-15 01:19:00,1.28203,1.2824,1.28203,1.28234
2020-09-15 01:20:00,1.28234,1.28262,1.28233,1.2825
2020-09-15 01:21:00,1.2825,1.28263,1.28247,1.28257
2020-09-15 01:22:00,1.28257,1.28283,1.28252,1.28271
2020-09-15 01:23:00,1.28271,1.28304,1.28269,1.28302
2020-09-15 01:24:00,1.28302,1.28304,1.28282,1.2829
2020-09-15 01:25:00,1.2829,1.28293,1.28256,1.28258
2020-09-15 01:26:00,1.28258,1.28261,1.28255,1.2826
2020-09-15 01:27:00,1.2826,1.28265,1.2826,1.2826
2020-09-15 01:28:00,1.2826,1.2826,1.28225,1.28229
2020-09-15 01:29:00,1.28229,1.28236,1.28202,1.2821
2020-09-15 01:30:00,1.2821,1.28269,1.28208,1.28263
2020-09-15 01:31:00,1.28263,1.28287,1.28255,1.28269
2020-09-15 01:32:00,1.28269,1.28269,1.28234,1.28267
2020-09-15 01:33:00,1.28267,1.28267,1.28225,1.2823
2020-09-15 01:34:00,1.2823,1.28236,1.28215,1.28218
2020-09-15 01:35:00,1.28218,1.28241,1.28203,1.28238
2020-09-15 01:36:00,1.28238,1.28238,1.28207,1.28216
2020-09-15 01:37:00,1.28216,1.28231,1.28208,1.28231
2020-09-15 01:38:00,1.28231,1.28261,1.28219,1.28253
2020-09-15 01:39:00,1.28253,1.28256,1.28247,1.2825
2020-09-15 01:40:00,1.2825,1.28269,1.2825,1.28269
2020-09-15 01:41:00,1.28269,1.28269,1.28255,1.28267
2020-09-15 01:42:00,1.28267,1.28311,1.28267,1.2829
2020-09-15 01:43:00,1.2829,1.28293,1.28269,1.28281
2020-09-15 01:44:00,1.28281,1.2829,1.28273,1.28285
2020-09-15 01:45:00,1.28285,1.28299,1.28282,1.28283
2020-09-15 01:46:00,1.28283,1.28318,1.28283,1.283
2020-09-15 01:47:00,1.283,1.28306,1.28291,1.28304
2020-09-15 01:48:00,1.28304,1.28333,1.28298,1.28324
2020-09-15 01:49:00,1.28324,1.28351,1.28312,1.28341
2020-09-15 01:50:00,1.28341,1.2836,1.28335,1.28352
2020-09-15 01:51:00,1.28352,1.28362,1.28317,1.28338
2020-09-15 01:52:00,1.28338,1.28341,1.2832,1.28322
2020-09-15 01:53:00,1.28322,1.28335,1.28317,1.28329
2020-09-15 01:54:00,1.28329,1.28331,1.28315,1.28315
2020-09-15 01:55:00,1.28315,1.28326,1.2831,1.28315
2020-09-15 01:56:00,1.28315,1.28336,1.28315,1.28336
2020-09-15 01:57:00,1.28336,1.28348,1.28329,1.28331
2020-09-15 01:58:00,1.28331,1.28331,1.2831,1.28315
2020-09-15 01:59:00,1.28315,1.28316,1.28291,1.28301
2020-09-15 02:00:00,1.28301,1.28345,1.28297,1.28342
2020-09-15 02:01:00,1.28342,1.28345,1.28313,1.28315
2020-09-15 02:02:00,1.28315,1.28328,1.28293,1.28312
2020-09-15 02:03:00,1.28312,1.28318,1.28301,1.28313
2020-09-15 02:04:00,1.28313,1.28328,1.28313,1.28313
2020-09-15 02:05:00,1.28313,1.28328,1.28303,1.28324
2020-09-15 02:06:00,1.28324,1.28336,1.28316,1.28317
2020-09-15 02:07:00,1.28317,1.28363,1.28317,1.28361
2020-09-15 02:08:00,1.28361,1.28361,1.28324,1.28353
2020-09-15 02:09:00,1.28353,1.28363,1.28344,1.2835
2020-09-15 02:10:00,1.2835,1.28355,1.28347,1.2835
2020-09-15 02:11:00,1.2835,1.2835,1.28341,1.28341
2020-09-15 02:12:00,1.28341,1.28362,1.28341,1.28357
2020-09-15 02:13:00,1.28357,1.28389,1.28357,1.28385
2020-09-15 02:14:00,1.28385,1.28398,1.28366,1.28373
2020-09-15 02:15:00,1.28373,1.28388,1.28369,1.2838
2020-09-15 02:16:00,1.2838,1.2838,1.28356,1.28357
2020-09-15 02:17:00,1.28357,1.284,1.28357,1.28392
2020-09-15 02:18:00,1.28392,1.28392,1.28361,1.28364
2020-09-15 02:19:00,1.28364,1.28388,1.28361,1.28388
2020-09-15 02:20:00,1.28388,1.284,1.28383,1.284
2020-09-15 02:21:00,1.284,1.28408,1.2839,1.28391
2020-09-15 02:22:00,1.28391,1.28412,1.28389,1.28407
2020-09-15 02:23:00,1.28407,1.28415,1.28405,1.28411
2020-09-15 02:24:00,1.28411,1.28421,1.28409,1.28419
2020-09-15 02:25:00,1.28419,1.28432,1.28418,1.28419
2020-09-15 02:26:00,1.28419,1.28425,1.28408,1.28418
2020-09-15 02:27:00,1.28418,1.2843,1.28418,1.2843
2020-09-15 02:28:00,1.2843,1.2844,1.28426,1.28427
2020-09-15 02:29:00,1.28427,1.28429,1.28415,1.28425
2020-09-15 02:30:00,1.28425,1.28442,1.28424,1.28434
2020-09-15 02:31:00,1.28434,1.28442,1.28414,1.28415
2020-09-15 02:32:00,1.28415,1.28416,1.28394,1.28394
2020-09-15 02:33:00,1.28394,1.28406,1.28391,1.28398
2020-09-15 02:34:00,1.28398,1.28404,1.28397,1.28401
2020-09-15 02:35:00,1.28401,1.28409,1.28396,1.28403
2020-09-15 02:36:00,1.28403,1.28413,1.28399,1.28412
2020-09-15 02:37:00,1.28412,1.28412,1.28398,1.28398
2020-09-15 02:38:00,1.28398,1.28406,1.28395,1.28403
2020-09-15 02:39:00,1.28403,1.28406,1.28395,1.28398
2020-09-15 02:40:00,1.28398,1.28401,1.28392,1.28401
2020-09-15 02:41:00,1.28401,1.28405,1.28396,1.28403
2020-09-15 02:42:00,1.28403,1.28413,1.28401,1.28411
2020-09-15 02:43:00,1.28411,1.28419,1.2841,1.28414
2020-09-15 02:44:00,1.28414,1.28415,1.28399,1.28399
2020-09-15 02:45:00,1.28399,1.284,1.28388,1.28388
2020-09-15 02:46:00,1.28388,1.28388,1.28377,1.28379
2020-09-15 02:47:00,1.28379,1.28383,1.28378,1.2838
2020-09-15 02:48:00,1.2838,1.28386,1.28379,1.28381
2020-09-15 02:49:00,1.28381,1.28385,1.2838,1.28385
2020-09-15 02:50:00,1.28385,1.2839,1.2838,1.28385
2020-09-15 02:51:00,1.28385,1.2839,1.28378,1.28381
2020-09-15 02:52:00,1.28381,1.2839,1.28378,1.28389
2020-09-15 02:53:00,1.28389,1.2841,1.28388,1.284
2020-09-15 02:54:00,1.284,1.284,1.2838,1.28386
2020-09-15 02:55:00,1.28386,1.28399,1.28383,1.28398
2020-09-15 02:56:00,1.28398,1.28416,1.28398,1.28414
2020-09-15 02:57:00,1.28414,1.28425,1.28411,1.28417
2020-09-15 02:58:00,1.28417,1.28427,1.28417,1.28422
2020-09-15 02:59:00,1.28422,1.28435,1.28421,1.28433
2020-09-15 03:00:00,1.28433,1.28465,1.28433,1.28458
2020-09-15 03:01:00,1.28458,1.28473,1.28458,1.2847
2020-09-15 03:02:00,1.2847,1.28483,1.28465,1.2848
2020-09-15 03:03:00,1.2848,1.28504,1.2848,1.28492
2020-09-15 03:04:00,1.28492,1.28509,1.28483,1.28502
2020-09-15 03:05:00,1.28502,1.2853,1.28501,1.2851
2020-09-15 03:06:00,1.2851,1.28517,1.2851,1.28512
2020-09-15 03:07:00,1.28512,1.28536,1.28509,1.2853
2020-09-15 03:08:00,1.2853,1.28534,1.28521,1.28526
2020-09-15 03:09:00,1.28526,1.28526,1.28522,1.28522
2020-09-15 03:10:00,1.28522,1.28522,1.28502,1.28502
2020-09-15 03:11:00,1.28502,1.28519,1.28501,1.28515
2020-09-15 03:12:00,1.28515,1.28524,1.28515,1.28522
2020-09-15 03:13:00,1.28522,1.28545,1.28521,1.28533
2020-09-15 03:14:00,1.28533,1.28544,1.28533,1.28543
2020-09-15 03:15:00,1.28543,1.28545,1.28539,1.28545
2020-09-15 03:16:00,1.28545,1.28549,1.28522,1.28522
2020-09-15 03:17:00,1.28522,1.28524,1.2851,1.28511
2020-09-15 03:18:00,1.28511,1.28511,1.28502,1.28502
2020-09-15 03:19:00,1.28502,1.28511,1.28502,1.2851
2020-09-15 03:20:00,1.2851,1.28524,1.2851,1.28524
2020-09-15 03:21:00,1.28524,1.28555,1.28524,1.2855
2020-09-15 03:22:00,1.2855,1.2855,1.2854,1.28545
2020-09-15 03:23:00,1.28545,1.28545,1.28524,1.28535
2020-09-15 03:24:00,1.28535,1.28541,1.28527,1.2854
2020-09-15 03:25:00,1.2854,1.28552,1.2854,1.28552
2020-09-15 03:26:00,1.28552,1.28568,1.2855,1.2855
2020-09-15 03:27:00,1.2855,1.28606,1.2855,1.286
2020-09-15 03:28:00,1.286,1.28606,1.28576,1.2858
2020-09-15 03:29:00,1.2858,1.2859,1.2858,1.2858
2020-09-15 03:30:00,1.2858,1.2858,1.28548,1.28549
2020-09-15 03:31:00,1.28549,1.28559,1.28529,1.28549
2020-09-15 03:32:00,1.28549,1.28565,1.28548,1.28555
2020-09-15 03:33:00,1.28555,1.28559,1.28545,1.28545
2020-09-15 03:34:00,1.28545,1.28545,1.28535,1.28538
2020-09-15 03:35:00,1.28538,1.2855,1.28536,1.2855
2020-09-15 03:36:00,1.2855,1.28552,1.28531,1.28532
2020-09-15 03:37:00,1.28532,1.2854,1.28532,1.28537
2020-09-15 03:38:00,1.28537,1.28546,1.28532,1.28545
2020-09-15 03:39:00,1.28545,1.28545,1.2854,1.2854
2020-09-15 03:40:00,1.2854,1.28555,1.28533,1.28555
2020-09-15 03:41:00,1.28555,1.28558,1.28545,1.28545
2020-09-15 03:42:00,1.28545,1.2855,1.28544,1.2855
2020-09-15 03:43:00,1.2855,1.28552,1.2853,1.28537
2020-09-15 03:44:00,1.28537,1.28572,1.28537,1.28572
2020-09-15 03:45:00,1.28572,1.28575,1.28557,1.28559
2020-09-15 03:46:00,1.28559,1.28565,1.28552,1.28559
2020-09-15 03:47:00,1.28559,1.28564,1.28548,1.2855
2020-09-15 03:48:00,1.2855,1.28552,1.2855,1.2855
2020-09-15 03:49:00,1.2855,1.28559,1.28549,1.28549
2020-09-15 03:50:00,1.28549,1.28555,1.28548,1.2855
2020-09-15 03:51:00,1.2855,1.28563,1.2855,1.28559
2020-09-15 03:52:00,1.28559,1.28565,1.28559,1.28563
2020-09-15 03:53:00,1.28563,1.28566,1.28559,1.28561
2020-09-15 03:54:00,1.28561,1.28581,1.28561,1.28575
2020-09-15 03:55:00,1.28575,1.2858,1.28571,1.28571
2020-09-15 03:56:00,1.28571,1.28578,1.28568,1.28578
2020-09-15 03:57:00,1.28578,1.28579,1.28568,1.28568
2020-09-15 03:58:00,1.28568,1.2857,1.28559,1.2857
2020-09-15 03:59:00,1.2857,1.2857,1.28564,1.28564
2020-09-15 04:00:00,1.28564,1.28566,1.28559,1.28559
2020-09-15 04:01:00,1.28559,1.28562,1.28559,1.28561
2020-09-15 04:02:00,1.28561,1.28561,1.28541,1.28541
2020-09-15 04:03:00,1.28541,1.2855,1.28541,1.28544
2020-09-15 04:04:00,1.28544,1.28545,1.28541,1.28541
2020-09-15 04:05:00,1.28541,1.28565,1.28541,1.28561
2020-09-15 04:06:00,1.28561,1.28571,1.28554,1.28568
2020-09-15 04:07:00,1.28568,1.28577,1.28567,1.28568
2020-09-15 04:08:00,1.28568,1.28575,1.28565,1.28571
2020-09-15 04:09:00,1.28571,1.2858,1.28568,1.28578
2020-09-15 04:10:00,1.28578,1.2858,1.28573,1.28579
2020-09-15 04:11:00,1.28579,1.2858,1.28568,1.28571
2020-09-15 04:12:00,1.28571,1.28575,1.28568,1.28574
2020-09-15 04:13:00,1.28574,1.28605,1.28572,1.28603
2020-09-15 04:14:00,1.28603,1.28612,1.286,1.28611
2020-09-15 04:15:00,1.28611,1.28611,1.28593,1.28596
2020-09-15 04:16:00,1.28596,1.28599,1.2859,1.28598
2020-09-15 04:17:00,1.28598,1.2862,1.28597,1.28619
2020-09-15 04:18:00,1.28619,1.28642,1.28617,1.28635
