Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,151.39999389648438,151.72999572753906,151.30999755859375,151.58999633789062,151.58999633789062,2435508
2017-10-31,152.0399932861328,152.1199951171875,151.64999389648438,151.8800048828125,151.8800048828125,6234570
2017-10-31,151.88999938964844,152.15499877929688,151.78070068359375,152.07000732421875,152.07000732421875,3547519
2017-10-31,152.06500244140625,152.14999389648438,151.89500427246094,151.9510040283203,151.9510040283203,2373290
2017-10-31,151.9550018310547,152.1300048828125,151.9550018310547,152.09500122070312,152.09500122070312,2676588
2017-10-31,152.08999633789062,152.36500549316406,152.0,152.3040008544922,152.3040008544922,1969601
2017-10-31,152.30999755859375,152.3249969482422,152.07000732421875,152.14999389648438,152.14999389648438,3780139
2017-10-31,152.14999389648438,152.19000244140625,151.99000549316406,152.13999938964844,152.13999938964844,3804959
2017-11-01,152.75,152.82000732421875,152.19500732421875,152.3300018310547,152.3300018310547,5738359
2017-11-01,152.33999633789062,152.44000244140625,152.1199951171875,152.32000732421875,152.32000732421875,2899065
2017-11-01,152.3300018310547,152.38999938964844,151.9600067138672,152.25999450683594,152.25999450683594,2948502
2017-11-01,152.27659606933594,152.27999877929688,151.5,151.85000610351562,151.85000610351562,6502909
2017-11-01,151.85000610351562,152.0800018310547,151.60899353027344,151.84500122070312,151.84500122070312,3157668
2017-11-01,151.83999633789062,152.11599731445312,151.83999633789062,152.00999450683594,152.00999450683594,2123365
2017-11-01,152.02000427246094,152.1699981689453,151.9600067138672,152.08999633789062,152.08999633789062,3157076
2017-11-02,151.9199981689453,151.97999572753906,151.13999938964844,151.40499877929688,151.40499877929688,6434401
2017-11-02,151.4199981689453,151.74000549316406,151.1199951171875,151.1649932861328,151.1649932861328,3110030
2017-11-02,151.16000366210938,151.59500122070312,150.7886962890625,151.57000732421875,151.57000732421875,5613151
2017-11-02,151.59500122070312,151.67999267578125,151.3372039794922,151.49000549316406,151.49000549316406,2467200
2017-11-02,151.47999572753906,151.82000732421875,151.3699951171875,151.82000732421875,151.82000732421875,2575669
2017-11-02,151.8300018310547,151.8699951171875,151.64999389648438,151.74000549316406,151.74000549316406,5035738
2017-11-02,151.72999572753906,151.94500732421875,151.72999572753906,151.80999755859375,151.80999755859375,3346296
2017-11-03,152.39999389648438,152.52000427246094,151.83999633789062,152.02000427246094,152.02000427246094,6547330
2017-11-03,152.0399932861328,152.3800048828125,151.97999572753906,152.3800048828125,152.3800048828125,1770956
2017-11-03,152.36000061035156,152.75,152.27000427246094,152.7050018310547,152.7050018310547,2100728
2017-11-03,152.6999969482422,152.89999389648438,152.59500122070312,152.8800048828125,152.8800048828125,1465839
2017-11-03,152.88999938964844,153.2899932861328,152.85519409179688,153.24000549316406,153.24000549316406,3906883
2017-11-03,153.25,153.27999877929688,153.0500030517578,153.07000732421875,153.07000732421875,4455914
2017-11-03,153.07000732421875,153.27000427246094,153.03500366210938,153.25,153.25,3542617
2017-11-06,153.14999389648438,153.77000427246094,153.11000061035156,153.6699981689453,153.6699981689453,5914135
2017-11-06,153.6699981689453,153.7899932861328,153.4199981689453,153.5500030517578,153.5500030517578,4934935
2017-11-06,153.55999755859375,153.6199951171875,153.27999877929688,153.5449981689453,153.5449981689453,7483374
2017-11-06,153.5550994873047,153.69000244140625,153.5,153.58999633789062,153.58999633789062,1065271
2017-11-06,153.60000610351562,153.75,153.58999633789062,153.72000122070312,153.72000122070312,1181816
2017-11-06,153.72000122070312,153.85000610351562,153.6300048828125,153.8000030517578,153.8000030517578,4875803
2017-11-06,153.7949981689453,153.82000732421875,153.6999969482422,153.75,153.75,1880506
2017-11-07,153.66000366210938,154.0800018310547,153.6199951171875,153.72000122070312,153.72000122070312,4427250
2017-11-07,153.7100067138672,153.8300018310547,153.50999450683594,153.60519409179688,153.60519409179688,2892457
2017-11-07,153.6199951171875,153.86000061035156,153.33999633789062,153.61000061035156,153.61000061035156,4513051
2017-11-07,153.61000061035156,153.8300018310547,153.57899475097656,153.77999877929688,153.77999877929688,2144931
2017-11-07,153.7899932861328,153.8350067138672,153.58999633789062,153.6649932861328,153.6649932861328,1692516
2017-11-07,153.6699981689453,153.7449951171875,153.5399932861328,153.60000610351562,153.60000610351562,1612480
2017-11-07,153.60000610351562,153.8699951171875,153.60000610351562,153.85000610351562,153.85000610351562,3059535
2017-11-08,153.83999633789062,153.9774932861328,153.6199951171875,153.89999389648438,153.89999389648438,4297435
2017-11-08,153.9149932861328,154.19000244140625,153.82000732421875,154.08999633789062,154.08999633789062,2836953
2017-11-08,154.0800018310547,154.1699981689453,153.99000549316406,154.1699981689453,154.1699981689453,1405939
2017-11-08,154.16000366210938,154.3800048828125,154.09640502929688,154.3300018310547,154.3300018310547,1580144
2017-11-08,154.3300018310547,154.49000549316406,154.25,154.44000244140625,154.44000244140625,1505007
2017-11-08,154.44000244140625,154.5399932861328,154.36000061035156,154.48489379882812,154.48489379882812,1821650
2017-11-08,154.4810028076172,154.5399932861328,154.35000610351562,154.5,154.5,2381649
2017-11-09,153.25,153.77000427246094,152.7899932861328,153.57000732421875,153.57000732421875,12067263
2017-11-09,153.60000610351562,153.75,153.1300048828125,153.2899932861328,153.2899932861328,3366099
2017-11-09,153.32000732421875,153.32000732421875,152.3800048828125,152.4499969482422,152.4499969482422,7492087
2017-11-09,152.4199981689453,152.9499969482422,152.1199951171875,152.88999938964844,152.88999938964844,5045047
2017-11-09,152.88999938964844,153.32000732421875,152.82000732421875,153.17999267578125,153.17999267578125,2840253
2017-11-09,153.19000244140625,153.49000549316406,153.07000732421875,153.44000244140625,153.44000244140625,3348484
2017-11-09,153.4499969482422,153.75999450683594,153.44000244140625,153.67999267578125,153.67999267578125,3379830
2017-11-10,153.3300018310547,153.61000061035156,153.16000366210938,153.3000030517578,153.3000030517578,5434263
2017-11-10,153.27999877929688,153.4499969482422,153.07000732421875,153.27000427246094,153.27000427246094,2246110
2017-11-10,153.2899932861328,153.6699981689453,153.25999450683594,153.52630615234375,153.52630615234375,1495975
2017-11-10,153.52999877929688,153.59300231933594,153.35000610351562,153.5800018310547,153.5800018310547,1923388
2017-11-10,153.5800018310547,153.7550048828125,153.4600067138672,153.6699981689453,153.6699981689453,3840474
2017-11-10,153.67999267578125,153.8000030517578,153.6199951171875,153.69000244140625,153.69000244140625,1759993
2017-11-10,153.69000244140625,153.77000427246094,153.5800018310547,153.65499877929688,153.65499877929688,1969028
2017-11-13,153.13999938964844,153.8800048828125,153.1199951171875,153.85000610351562,153.85000610351562,3524822
2017-11-13,153.83999633789062,153.9499969482422,153.5500030517578,153.83999633789062,153.83999633789062,1551049
2017-11-13,153.85000610351562,153.9499969482422,153.7899932861328,153.8699951171875,153.8699951171875,773088
2017-11-13,153.8699951171875,153.88999938964844,153.72999572753906,153.80999755859375,153.80999755859375,681413
2017-11-13,153.80999755859375,153.9499969482422,153.8000030517578,153.92999267578125,153.92999267578125,735965
2017-11-13,153.92999267578125,154.05999755859375,153.88099670410156,153.98599243164062,153.98599243164062,1668011
2017-11-13,153.99000549316406,153.99000549316406,153.68499755859375,153.8699951171875,153.8699951171875,3116407
2017-11-14,153.3300018310547,153.4152069091797,152.57000732421875,153.02000427246094,153.02000427246094,7363715
2017-11-14,153.0301055908203,153.47999572753906,152.8800048828125,153.3000030517578,153.3000030517578,4435363
2017-11-14,153.32000732421875,153.49249267578125,153.22999572753906,153.3000030517578,153.3000030517578,3998803
2017-11-14,153.3000030517578,153.39999389648438,152.61000061035156,152.94900512695312,152.94900512695312,2007008
2017-11-14,152.9600067138672,153.19000244140625,152.86000061035156,153.14999389648438,153.14999389648438,1737139
2017-11-14,153.15499877929688,153.36880493164062,153.0500030517578,153.17999267578125,153.17999267578125,2049644
2017-11-14,153.1999969482422,153.35000610351562,153.11500549316406,153.32000732421875,153.32000732421875,2153811
2017-11-15,152.66000366210938,152.66000366210938,151.7899932861328,152.42999267578125,152.42999267578125,7780219
2017-11-15,152.42999267578125,152.99929809570312,152.41000366210938,152.89999389648438,152.89999389648438,3295483
2017-11-15,152.9199981689453,152.9600067138672,152.6199951171875,152.72999572753906,152.72999572753906,2094041
2017-11-15,152.72999572753906,152.82000732421875,152.50999450683594,152.52499389648438,152.52499389648438,1869446
2017-11-15,152.5399932861328,152.789306640625,152.5352020263672,152.75,152.75,1787260
2017-11-15,152.72999572753906,152.9499969482422,152.58999633789062,152.63999938964844,152.63999938964844,1983481
2017-11-15,152.6251983642578,152.72999572753906,152.27999877929688,152.57000732421875,152.57000732421875,4776319
2017-11-16,153.38999938964844,154.0500030517578,153.3800048828125,153.97999572753906,153.97999572753906,6378942
2017-11-16,153.97999572753906,154.38999938964844,153.9499969482422,154.3300018310547,154.3300018310547,3511053
2017-11-16,154.3300018310547,154.67100524902344,154.30999755859375,154.67100524902344,154.67100524902344,1988455
2017-11-16,154.6699981689453,154.79730224609375,154.60000610351562,154.64999389648438,154.64999389648438,4588149
2017-11-16,154.64999389648438,154.88999938964844,154.6199951171875,154.75,154.75,3473140
2017-11-16,154.75,154.80999755859375,154.6199951171875,154.74000549316406,154.74000549316406,5432518
2017-11-16,154.74000549316406,154.77000427246094,154.52999877929688,154.5500030517578,154.5500030517578,5656396
2017-11-17,154.57000732421875,154.69000244140625,154.24000549316406,154.30999755859375,154.30999755859375,7232383
2017-11-17,154.3300018310547,154.5,154.08999633789062,154.36000061035156,154.36000061035156,4051119
2017-11-17,154.3699951171875,154.42999267578125,154.2100067138672,154.38999938964844,154.38999938964844,3406272
2017-11-17,154.38999938964844,154.38999938964844,154.1999969482422,154.27679443359375,154.27679443359375,2086176
2017-11-17,154.27999877929688,154.30999755859375,154.09500122070312,154.14999389648438,154.14999389648438,1344949
2017-11-17,154.14320373535156,154.17999267578125,153.92999267578125,154.0,154.0,2611457
2017-11-17,154.00990295410156,154.02999877929688,153.8000030517578,153.94000244140625,153.94000244140625,5388844
2017-11-20,154.0500030517578,154.19000244140625,153.8498992919922,153.8699951171875,153.8699951171875,4874908
2017-11-20,153.86500549316406,154.02000427246094,153.80499267578125,153.86000061035156,153.86000061035156,1910855
2017-11-20,153.86000061035156,153.9799041748047,153.61000061035156,153.72999572753906,153.72999572753906,2445172
2017-11-20,153.74000549316406,153.9600067138672,153.72999572753906,153.94000244140625,153.94000244140625,1454300
2017-11-20,153.94000244140625,153.9468994140625,153.8000030517578,153.84100341796875,153.84100341796875,1701971
2017-11-20,153.83999633789062,153.94000244140625,153.72999572753906,153.75999450683594,153.75999450683594,1257171
2017-11-20,153.75999450683594,153.83999633789062,153.69000244140625,153.82000732421875,153.82000732421875,3220341
2017-11-21,154.5399932861328,155.4600067138672,154.5,155.41000366210938,155.41000366210938,5790899
2017-11-21,155.4375,155.52000427246094,155.30999755859375,155.42999267578125,155.42999267578125,2866420
2017-11-21,155.44000244140625,155.5500030517578,155.39500427246094,155.40989685058594,155.40989685058594,2331023
2017-11-21,155.39100646972656,155.4600067138672,155.3699951171875,155.44000244140625,155.44000244140625,1164233
2017-11-21,155.42999267578125,155.55999755859375,155.3800048828125,155.4550018310547,155.4550018310547,1731739
2017-11-21,155.4600067138672,155.4969940185547,155.3300018310547,155.39999389648438,155.39999389648438,1399197
2017-11-21,155.39999389648438,155.5,155.36500549316406,155.49000549316406,155.49000549316406,3861686
2017-11-22,155.63499450683594,155.76499938964844,155.35000610351562,155.47999572753906,155.47999572753906,3941679
2017-11-22,155.47999572753906,155.67999267578125,155.43069458007812,155.5,155.5,2557986
2017-11-22,155.47999572753906,155.6300048828125,155.4199981689453,155.60000610351562,155.60000610351562,2466674
2017-11-22,155.60000610351562,155.64599609375,155.50999450683594,155.60000610351562,155.60000610351562,1135503
2017-11-22,155.59649658203125,155.7050018310547,155.5800018310547,155.6750030517578,155.6750030517578,697631
2017-11-22,155.68499755859375,155.83999633789062,155.6199951171875,155.6999969482422,155.6999969482422,3166268
2017-11-22,155.6999969482422,155.76499938964844,155.63999938964844,155.67999267578125,155.67999267578125,2167601
2017-11-24,155.83999633789062,156.00999450683594,155.77000427246094,155.94000244140625,155.94000244140625,2570070
2017-11-24,155.9550018310547,156.27000427246094,155.9550018310547,156.1999969482422,156.1999969482422,1636790
2017-11-24,156.2100067138672,156.3000030517578,156.17999267578125,156.25,156.25,1372777
2017-11-24,156.25,156.3300018310547,156.14999389648438,156.14999389648438,156.14999389648438,0
2017-11-27,156.2100067138672,156.5500030517578,156.05999755859375,156.4499969482422,156.4499969482422,5857713
2017-11-27,156.47000122070312,156.49000549316406,155.8300018310547,155.85499572753906,155.85499572753906,4205460
2017-11-27,155.8699951171875,156.19000244140625,155.86000061035156,156.17999267578125,156.17999267578125,2416428
2017-11-27,156.19000244140625,156.3000030517578,156.01499938964844,156.25,156.25,2139370
2017-11-27,156.2550048828125,156.2899932861328,156.10000610351562,156.14999389648438,156.14999389648438,2258925
2017-11-27,156.15660095214844,156.2449951171875,156.1199951171875,156.19500732421875,156.19500732421875,1245434
2017-11-27,156.1999969482422,156.25999450683594,156.1750030517578,156.17999267578125,156.17999267578125,3033386
2017-11-28,156.5399932861328,156.5500030517578,156.22000122070312,156.38999938964844,156.38999938964844,4079205
2017-11-28,156.3699951171875,156.4600067138672,156.1999969482422,156.38999938964844,156.38999938964844,2123330
2017-11-28,156.39999389648438,156.6300048828125,156.33999633789062,156.57000732421875,156.57000732421875,2234608
2017-11-28,156.5709991455078,156.63999938964844,156.27999877929688,156.39999389648438,156.39999389648438,2045349
2017-11-28,156.39999389648438,156.44520568847656,155.6999969482422,156.3000030517578,156.3000030517578,3909734
2017-11-28,156.3000030517578,156.69000244140625,156.26100158691406,156.49000549316406,156.49000549316406,5484342
2017-11-28,156.47000122070312,156.61000061035156,156.375,156.61000061035156,156.61000061035156,3419366
2017-11-29,156.41000366210938,156.4149932861328,154.0500030517578,154.4149932861328,154.4149932861328,18759303
2017-11-29,154.42999267578125,154.82000732421875,153.72999572753906,153.9499969482422,153.9499969482422,13528039
2017-11-29,153.9199981689453,154.0850067138672,153.1300048828125,153.7899932861328,153.7899932861328,13386454
2017-11-29,153.8000030517578,154.4062957763672,153.7200927734375,154.35000610351562,154.35000610351562,6977446
2017-11-29,154.3699951171875,154.41000366210938,153.5500030517578,153.75,153.75,5096608
2017-11-29,153.74000549316406,153.97000122070312,153.39999389648438,153.718505859375,153.718505859375,4426129
2017-11-29,153.74000549316406,154.0500030517578,153.66000366210938,153.8699951171875,153.8699951171875,7062960
2017-11-30,154.5,154.8000030517578,154.14999389648438,154.6999969482422,154.6999969482422,17302548
2017-11-30,154.72999572753906,155.25999450683594,154.67999267578125,154.8699951171875,154.8699951171875,9277254
2017-11-30,154.86000061035156,155.36000061035156,154.7899932861328,155.33999633789062,155.33999633789062,6269186
2017-11-30,155.3300018310547,155.44500732421875,154.88999938964844,155.2366943359375,155.2366943359375,7042755
2017-11-30,155.24000549316406,155.2899932861328,155.0,155.27000427246094,155.27000427246094,2974586
2017-11-30,155.27000427246094,155.27999877929688,154.67999267578125,155.0399932861328,155.0399932861328,4562386
2017-11-30,155.0399932861328,155.35000610351562,154.77499389648438,155.14999389648438,155.14999389648438,5114260
2017-12-01,154.19000244140625,155.22999572753906,154.1699981689453,155.02000427246094,155.02000427246094,9733553
2017-12-01,155.02999877929688,155.17999267578125,152.89999389648438,153.0,153.0,12134219
2017-12-01,152.9600067138672,154.02999877929688,152.27999877929688,153.6699981689453,153.6699981689453,15119150
2017-12-01,153.66099548339844,154.27000427246094,153.25,154.14999389648438,154.14999389648438,4547780
2017-12-01,154.17999267578125,154.44000244140625,154.0800018310547,154.39999389648438,154.39999389648438,2680120
2017-12-01,154.39999389648438,154.47000122070312,153.9600067138672,154.34500122070312,154.34500122070312,2676362
2017-12-01,154.33999633789062,154.6300048828125,154.3350067138672,154.50990295410156,154.50990295410156,8402719
2017-12-04,155.47999572753906,155.6199951171875,153.74000549316406,154.30999755859375,154.30999755859375,14474062
2017-12-04,154.30079650878906,154.30999755859375,153.0,153.64999389648438,153.64999389648438,9350226
2017-12-04,153.65530395507812,153.9199981689453,153.2899932861328,153.61000061035156,153.61000061035156,4121788
2017-12-04,153.6300048828125,154.27999877929688,153.51499938964844,154.07000732421875,154.07000732421875,3256403
2017-12-04,154.07000732421875,154.25,153.49000549316406,153.55999755859375,153.55999755859375,3429011
2017-12-04,153.52999877929688,153.5500030517578,153.0500030517578,153.1790008544922,153.1790008544922,5604328
2017-12-04,153.14999389648438,153.30999755859375,152.55999755859375,152.72000122070312,152.72000122070312,7458585
2017-12-05,152.63999938964844,154.05999755859375,152.1199951171875,153.77000427246094,153.77000427246094,11088623
2017-12-05,153.75999450683594,154.5500030517578,153.6699981689453,154.36000061035156,154.36000061035156,5290977
2017-12-05,154.36000061035156,154.4492950439453,153.6300048828125,153.8300018310547,153.8300018310547,4560073
2017-12-05,153.82000732421875,154.02999877929688,153.36000061035156,153.75999450683594,153.75999450683594,3681679
2017-12-05,153.7899932861328,153.8800048828125,153.16000366210938,153.32000732421875,153.32000732421875,2623929
2017-12-05,153.32000732421875,153.32000732421875,152.74000549316406,153.08999633789062,153.08999633789062,4690597
2017-12-05,153.0800018310547,153.1300048828125,152.6699981689453,152.78990173339844,152.78990173339844,3695572
2017-12-06,152.27000427246094,153.3800048828125,152.0749969482422,153.13499450683594,153.13499450683594,8486000
2017-12-06,153.1300048828125,153.51499938964844,152.6300048828125,153.10000610351562,153.10000610351562,4505531
2017-12-06,153.1199951171875,153.30999755859375,152.8699951171875,152.8699951171875,152.8699951171875,1924252
2017-12-06,152.8699951171875,153.17999267578125,152.85499572753906,153.05999755859375,153.05999755859375,1438279
2017-12-06,153.05999755859375,153.7100067138672,153.02000427246094,153.5,153.5,4207707
2017-12-06,153.5,153.72999572753906,153.44000244140625,153.5399932861328,153.5399932861328,3220222
2017-12-06,153.5500030517578,153.57000732421875,153.27999877929688,153.47999572753906,153.47999572753906,3568880
2017-12-07,153.52999877929688,153.9709930419922,153.36000061035156,153.94000244140625,153.94000244140625,6840943
2017-12-07,153.94500732421875,154.38499450683594,153.94500732421875,154.22000122070312,154.22000122070312,5315560
2017-12-07,154.22000122070312,154.4600067138672,154.16000366210938,154.19000244140625,154.19000244140625,1807471
2017-12-07,154.18499755859375,154.4199981689453,154.10899353027344,154.25999450683594,154.25999450683594,2644634
2017-12-07,154.25,154.3238067626953,153.82000732421875,153.8699951171875,153.8699951171875,4335697
2017-12-07,153.86500549316406,154.1199951171875,153.5800018310547,154.0800018310547,154.0800018310547,4895452
2017-12-07,154.0749969482422,154.1300048828125,153.9499969482422,154.0399932861328,154.0399932861328,3627069
2017-12-08,155.13999938964844,155.52000427246094,155.11000061035156,155.27999877929688,155.27999877929688,8692270
2017-12-08,155.2899932861328,155.35000610351562,154.8300018310547,154.8800048828125,154.8800048828125,3358897
2017-12-08,154.88999938964844,155.19000244140625,154.66000366210938,155.17999267578125,155.17999267578125,3415104
2017-12-08,155.17999267578125,155.21499633789062,154.9600067138672,155.0489959716797,155.0489959716797,1349810
2017-12-08,155.0449981689453,155.0749969482422,154.4600067138672,154.625,154.625,2202399
2017-12-08,154.6300048828125,154.77000427246094,154.5,154.69500732421875,154.69500732421875,3174390
2017-12-08,154.69500732421875,154.72000122070312,154.47999572753906,154.6999969482422,154.6999969482422,4007254
2017-12-11,154.77999877929688,155.28500366210938,154.75999450683594,155.14500427246094,155.14500427246094,4665948
2017-12-11,155.13499450683594,155.36000061035156,155.02000427246094,155.2899932861328,155.2899932861328,3186685
2017-12-11,155.2899932861328,155.72999572753906,155.2899932861328,155.72999572753906,155.72999572753906,2084478
2017-12-11,155.72999572753906,155.9499969482422,155.72000122070312,155.72999572753906,155.72999572753906,2403505
2017-12-11,155.74000549316406,155.8699951171875,155.69000244140625,155.72999572753906,155.72999572753906,1176453
2017-12-11,155.72999572753906,155.8000030517578,155.6300048828125,155.7100067138672,155.7100067138672,2220802
2017-12-11,155.7100067138672,155.91000366210938,155.69500732421875,155.89999389648438,155.89999389648438,3914024
2017-12-12,155.82000732421875,155.9199981689453,155.3699951171875,155.6999969482422,155.6999969482422,4699629
2017-12-12,155.69000244140625,156.0399932861328,155.5399932861328,156.0399932861328,156.0399932861328,2027204
2017-12-12,156.0500030517578,156.14999389648438,155.80999755859375,155.8699951171875,155.8699951171875,2245677
2017-12-12,155.8699951171875,156.0,155.72000122070312,155.79339599609375,155.79339599609375,2009124
2017-12-12,155.7949981689453,155.8000030517578,155.39999389648438,155.75,155.75,2819236
2017-12-12,155.77000427246094,155.92999267578125,155.6699981689453,155.6999969482422,155.6999969482422,2253881
2017-12-12,155.7100067138672,155.77999877929688,155.55999755859375,155.69000244140625,155.69000244140625,3137122
2017-12-13,156.30999755859375,156.49000549316406,156.03500366210938,156.14999389648438,156.14999389648438,4719817
2017-12-13,156.16000366210938,156.47000122070312,156.0800018310547,156.2899932861328,156.2899932861328,3126035
2017-12-13,156.3000030517578,156.3699951171875,155.88999938964844,156.08999633789062,156.08999633789062,2057105
2017-12-13,156.11000061035156,156.11000061035156,155.77999877929688,155.9499969482422,155.9499969482422,2482857
2017-12-13,155.94500732421875,156.3699951171875,155.77000427246094,156.19000244140625,156.19000244140625,3790889
2017-12-13,156.2100067138672,156.39500427246094,156.11500549316406,156.14500427246094,156.14500427246094,2724952
2017-12-13,156.13999938964844,156.32000732421875,155.9001007080078,155.99000549316406,155.99000549316406,4508672
2017-12-14,156.27999877929688,156.58999633789062,156.06500244140625,156.48500061035156,156.48500061035156,4096252
2017-12-14,156.4949951171875,156.66000366210938,156.2100067138672,156.38999938964844,156.38999938964844,2508748
2017-12-14,156.38999938964844,156.52000427246094,156.33999633789062,156.36000061035156,156.36000061035156,1095809
2017-12-14,156.35000610351562,156.46499633789062,155.7899932861328,156.10000610351562,156.10000610351562,3396215
2017-12-14,156.10000610351562,156.27000427246094,155.72000122070312,155.72000122070312,155.72000122070312,3773500
2017-12-14,155.72999572753906,156.05999755859375,155.72000122070312,155.9199981689453,155.9199981689453,3148761
2017-12-14,155.9199981689453,156.1699981689453,155.8300018310547,155.8699951171875,155.8699951171875,4180616
2017-12-15,156.5,156.77999877929688,156.24000549316406,156.6199951171875,156.6199951171875,10627264
2017-12-15,156.61000061035156,157.0800018310547,156.5500030517578,157.02000427246094,157.02000427246094,5258639
2017-12-15,157.00999450683594,157.52000427246094,157.00999450683594,157.47000122070312,157.47000122070312,4293738
2017-12-15,157.4600067138672,157.53500366210938,157.33999633789062,157.41000366210938,157.41000366210938,3868397
2017-12-15,157.41000366210938,157.67999267578125,157.39999389648438,157.63999938964844,157.63999938964844,5788393
2017-12-15,157.6300048828125,157.81500244140625,157.52000427246094,157.77499389648438,157.77499389648438,5604892
2017-12-15,157.7899932861328,157.7899932861328,157.40499877929688,157.61000061035156,157.61000061035156,6534203
2017-12-18,158.3300018310547,158.5800018310547,158.0800018310547,158.5500030517578,158.5500030517578,5755783
2017-12-18,158.57000732421875,158.57000732421875,158.22000122070312,158.38999938964844,158.38999938964844,2327784
2017-12-18,158.375,158.69000244140625,158.33999633789062,158.60000610351562,158.60000610351562,1568901
2017-12-18,158.5800018310547,158.77000427246094,158.5800018310547,158.6699981689453,158.6699981689453,2834653
2017-12-18,158.6699981689453,158.69500732421875,158.5800018310547,158.6300048828125,158.6300048828125,1723549
2017-12-18,158.63999938964844,158.72000122070312,158.5399932861328,158.5399932861328,158.5399932861328,3876400
2017-12-18,158.5399932861328,158.66000366210938,158.42999267578125,158.5800018310547,158.5800018310547,4535569
2017-12-19,158.3209991455078,158.47999572753906,157.6999969482422,157.85000610351562,157.85000610351562,6962170
2017-12-19,157.8542022705078,157.9199981689453,157.55999755859375,157.89999389648438,157.89999389648438,4323108
2017-12-19,157.9199981689453,157.92999267578125,157.27000427246094,157.35499572753906,157.35499572753906,3111215
2017-12-19,157.35000610351562,157.6510009765625,157.3300018310547,157.6199951171875,157.6199951171875,2587391
2017-12-19,157.6199951171875,157.85000610351562,157.59500122070312,157.80499267578125,157.80499267578125,2578778
2017-12-19,157.8000030517578,157.8000030517578,157.33999633789062,157.67999267578125,157.67999267578125,4012796
2017-12-19,157.67999267578125,157.80999755859375,157.6300048828125,157.7100067138672,157.7100067138672,4694623
2017-12-20,158.24000549316406,158.27999877929688,157.0,157.27999877929688,157.27999877929688,10870633
2017-12-20,157.27999877929688,157.27999877929688,156.91000366210938,157.22000122070312,157.22000122070312,6755578
2017-12-20,157.22999572753906,157.6199951171875,157.16000366210938,157.5449981689453,157.5449981689453,4375111
2017-12-20,157.52999877929688,157.82000732421875,157.33999633789062,157.77000427246094,157.77000427246094,1576824
2017-12-20,157.77000427246094,157.80499267578125,157.4600067138672,157.47999572753906,157.47999572753906,2876071
2017-12-20,157.49000549316406,157.61000061035156,157.38999938964844,157.52000427246094,157.52000427246094,2180476
2017-12-20,157.52999877929688,157.67999267578125,157.5050048828125,157.5500030517578,157.5500030517578,3716712
2017-12-21,157.72999572753906,157.97999572753906,157.3699951171875,157.60499572753906,157.60499572753906,3853162
2017-12-21,157.60000610351562,158.00999450683594,157.5399932861328,157.9499969482422,157.9499969482422,2389207
2017-12-21,157.97999572753906,158.08999633789062,157.86000061035156,157.99000549316406,157.99000549316406,2311525
2017-12-21,158.0050048828125,158.24000549316406,157.8800048828125,158.22000122070312,158.22000122070312,973603
2017-12-21,158.2050018310547,158.22000122070312,157.77000427246094,157.82000732421875,157.82000732421875,1516006
2017-12-21,157.82000732421875,157.89999389648438,157.5800018310547,157.714599609375,157.714599609375,2112051
2017-12-21,157.74000549316406,157.75999450683594,157.4199981689453,157.57000732421875,157.57000732421875,3047823
2017-12-22,157.3000030517578,157.42999267578125,156.9499969482422,157.3000030517578,157.3000030517578,5788518
