Datetime,Open,High,Low,Close,Adj Close,Volume
2020-08-28 00:00:00+01:00,356.04998779296875,356.04998779296875,355.87200927734375,355.8999938964844,355.8999938964844,0
2020-08-28 00:01:00+01:00,355.8599853515625,355.8599853515625,355.82000732421875,355.82000732421875,355.82000732421875,0
2020-08-28 00:02:00+01:00,355.82598876953125,355.82598876953125,355.82598876953125,355.82598876953125,355.82598876953125,0
2020-08-28 00:03:00+01:00,355.8280029296875,355.8999938964844,355.80999755859375,355.80999755859375,355.80999755859375,0
2020-08-28 00:04:00+01:00,355.83099365234375,355.83099365234375,355.83099365234375,355.83099365234375,355.83099365234375,0
2020-08-28 00:05:00+01:00,355.8320007324219,355.9700012207031,355.8320007324219,355.8320007324219,355.8320007324219,0
2020-08-28 00:06:00+01:00,355.8110046386719,355.8110046386719,355.8110046386719,355.8110046386719,355.8110046386719,0
2020-08-28 00:07:00+01:00,355.8680114746094,355.8680114746094,355.8680114746094,355.8680114746094,355.8680114746094,0
2020-08-28 00:08:00+01:00,355.8299865722656,355.8299865722656,355.8299865722656,355.8299865722656,355.8299865722656,0
2020-08-28 00:09:00+01:00,355.8290100097656,355.8290100097656,355.8290100097656,355.8290100097656,355.8290100097656,0
2020-08-28 00:10:00+01:00,355.75201416015625,356.05999755859375,355.75201416015625,355.8420104980469,355.8420104980469,0
2020-08-28 00:11:00+01:00,355.84600830078125,355.84600830078125,355.84600830078125,355.84600830078125,355.84600830078125,0
2020-08-28 00:12:00+01:00,355.8370056152344,355.8370056152344,355.8370056152344,355.8370056152344,355.8370056152344,0
2020-08-28 00:13:00+01:00,355.8320007324219,355.8320007324219,355.8320007324219,355.8320007324219,355.8320007324219,0
2020-08-28 00:14:00+01:00,355.8380126953125,355.8380126953125,355.8380126953125,355.8380126953125,355.8380126953125,0
2020-08-28 00:15:00+01:00,356.05999755859375,356.05999755859375,356.05999755859375,356.05999755859375,356.05999755859375,0
2020-08-28 00:16:00+01:00,355.83599853515625,355.843994140625,355.83599853515625,355.843994140625,355.843994140625,0
2020-08-28 00:17:00+01:00,355.83099365234375,355.83099365234375,355.83099365234375,355.83099365234375,355.83099365234375,0
2020-08-28 00:18:00+01:00,355.8240051269531,355.8240051269531,355.8240051269531,355.8240051269531,355.8240051269531,0
2020-08-28 00:19:00+01:00,355.8110046386719,355.8110046386719,355.8110046386719,355.8110046386719,355.8110046386719,0
2020-08-28 00:20:00+01:00,355.8280029296875,356.04998779296875,355.8280029296875,355.8599853515625,355.8599853515625,0
2020-08-28 00:21:00+01:00,355.9100036621094,355.9100036621094,355.7799987792969,355.8999938964844,355.8999938964844,0
2020-08-28 00:22:00+01:00,355.8999938964844,355.8999938964844,355.8550109863281,355.8800048828125,355.8800048828125,0
2020-08-28 00:23:00+01:00,355.8999938964844,355.8999938964844,355.8999938964844,355.8999938964844,355.8999938964844,0
2020-08-28 00:24:00+01:00,355.7770080566406,355.7799987792969,355.7699890136719,355.7699890136719,355.7699890136719,0
2020-08-28 00:25:00+01:00,355.8059997558594,356.010009765625,355.8059997558594,355.8399963378906,355.8399963378906,0
2020-08-28 00:26:00+01:00,355.864013671875,355.9200134277344,355.8299865722656,355.8299865722656,355.8299865722656,0
2020-08-28 00:27:00+01:00,355.8299865722656,355.8900146484375,355.8299865722656,355.8900146484375,355.8900146484375,0
2020-08-28 00:28:00+01:00,355.9100036621094,355.9100036621094,355.8399963378906,355.8399963378906,355.8399963378906,0
2020-08-28 00:29:00+01:00,355.92999267578125,355.92999267578125,355.8399963378906,355.8399963378906,355.8399963378906,0
2020-08-28 00:30:00+01:00,355.8500061035156,355.9599914550781,355.82000732421875,355.9100036621094,355.9100036621094,0
2020-08-28 00:31:00+01:00,355.8580017089844,355.8580017089844,355.8299865722656,355.8299865722656,355.8299865722656,0
2020-08-28 00:32:00+01:00,355.85699462890625,355.85699462890625,355.85699462890625,355.85699462890625,355.85699462890625,0
2020-08-28 00:33:00+01:00,355.8699951171875,355.8699951171875,355.8399963378906,355.8399963378906,355.8399963378906,0
2020-08-28 00:34:00+01:00,355.8949890136719,355.8949890136719,355.8800048828125,355.8800048828125,355.8800048828125,0
2020-08-28 00:35:00+01:00,355.80999755859375,356.0400085449219,355.80999755859375,355.8399963378906,355.8399963378906,0
2020-08-28 00:36:00+01:00,355.8299865722656,355.8299865722656,355.82501220703125,355.82501220703125,355.82501220703125,0
2020-08-28 00:37:00+01:00,355.7359924316406,355.8269958496094,355.7359924316406,355.8269958496094,355.8269958496094,0
2020-08-28 00:38:00+01:00,355.7770080566406,355.8210144042969,355.7770080566406,355.8210144042969,355.8210144042969,0
2020-08-28 00:39:00+01:00,355.77301025390625,355.84100341796875,355.77301025390625,355.84100341796875,355.84100341796875,0
2020-08-28 00:40:00+01:00,355.7659912109375,356.04998779296875,355.7659912109375,355.83599853515625,355.83599853515625,0
2020-08-28 00:41:00+01:00,355.7569885253906,355.8340148925781,355.7569885253906,355.8340148925781,355.8340148925781,0
2020-08-28 00:42:00+01:00,355.8299865722656,355.8299865722656,355.8299865722656,355.8299865722656,355.8299865722656,0
2020-08-28 00:43:00+01:00,355.82598876953125,355.82598876953125,355.82598876953125,355.82598876953125,355.82598876953125,0
2020-08-28 00:44:00+01:00,355.8800048828125,355.8800048828125,355.8800048828125,355.8800048828125,355.8800048828125,0
2020-08-28 00:45:00+01:00,355.8280029296875,356.0299987792969,355.8280029296875,356.0299987792969,356.0299987792969,0
2020-08-28 00:46:00+01:00,355.8190002441406,355.8190002441406,355.8190002441406,355.8190002441406,355.8190002441406,0
2020-08-28 00:47:00+01:00,355.8370056152344,355.8800048828125,355.8370056152344,355.8800048828125,355.8800048828125,0
2020-08-28 00:48:00+01:00,355.8399963378906,355.864013671875,355.8399963378906,355.864013671875,355.864013671875,0
2020-08-28 00:49:00+01:00,355.8680114746094,355.8680114746094,355.8680114746094,355.8680114746094,355.8680114746094,0
2020-08-28 00:50:00+01:00,355.80499267578125,356.0,355.80499267578125,356.0,356.0,0
2020-08-28 00:51:00+01:00,355.8380126953125,355.8380126953125,355.82598876953125,355.82598876953125,355.82598876953125,0
